id uczestnika,pesel,id_zdarzenia
4214,48502021706,1686
4215,79302746542,1880
4216,30422070351,1338
4217,50964092373,2587
4218,42499427774,1234
4219,84260398525,277
4220,22203668982,1854
4221,64700094527,113
4222,13264871089,1408
4223,71683438257,1171
4224,41642580816,166
4225,66201333068,1154
4226,52489193093,1820
4227,28808832460,288
4228,92153041541,1906
4229,11851385710,106
4230,10018411223,400
4231,14411124299,1353
4232,32273942325,668
4233,65241384300,2096
4234,80300351748,2591
4235,76083673046,1746
4236,65859184290,2332
4237,86739501963,1955
4238,48074984248,2360
4239,98100086971,2451
4240,20835311794,560
4241,53943622086,371
4242,41145395208,984
4243,82471452648,855
4244,68432669915,1542
4245,38558255722,2052
4246,72665858154,1160
4247,41707161218,1019
4248,61557881815,647
4249,55385828906,1681
4250,96124504324,393
4251,71333137289,636
4252,56767161027,936
4253,39451396812,533
4254,94715245258,1091
4255,26546662760,1083
4256,20266804033,2216
4257,82589460347,2526
4258,82647787326,864
4259,99826499398,1874
4260,28928599465,1380
4261,58851340934,217
4262,20395037710,2308
4263,74672364121,2001
4264,75066623067,1079
4265,78110716203,455
4266,50180782327,2004
4267,54249351812,963
4268,58914011352,814
4269,49762601647,2139
4270,87376951328,1598
4271,67494960473,962
4272,56028686387,519
4273,44972530010,421
4274,52433933821,1760
4275,88335854476,231
4276,78944344825,2385
4277,96834936390,1698
4278,15211474712,186
4279,21383837291,517
4280,31128277483,217
4281,93569404651,1101
4282,49877083537,2281
4283,88057889279,2309
4284,53263863453,521
4285,44262312445,2533
4286,34308335302,605
4287,32500928713,2496
4288,90478483303,1080
4289,39787138256,2094
4290,45811705636,1327
4291,12599932829,2321
4292,50540730784,1482
4293,55612565430,1799
4294,80626085923,1116
4295,84989571556,426
4296,17870990430,1521
4297,42983168039,966
4298,58568615362,860
4299,40393350453,466
4300,10619616338,1190
4301,35073503805,754
4302,92597051771,244
4303,25239514793,1923
4304,71903470212,1706
4305,62267417428,1247
4306,63489759133,1856
4307,87334408485,1808
4308,77231493547,730
4309,70948247098,264
4310,12841625462,214
4311,40285081443,760
4312,82756506800,1092
4313,24109341965,2459
4314,61499858906,930
4315,26337223140,1646
4316,56582180262,1425
4317,78230015114,243
4318,32246552054,2114
4319,29304022794,739
4320,66270711958,962
4321,80802157663,2101
4322,72155791894,1547
4323,33903106160,150
4324,48401031890,590
4325,84613487105,203
4326,81248995717,1560
4327,79501573266,2076
4328,69947458833,425
4329,99436974440,1772
4330,61104680275,913
4331,38276769652,412
4332,82487585576,1302
4333,51789803465,142
4334,87260517347,2498
4335,47584550934,1568
4336,51907289956,2596
4337,28562855616,2135
4338,52159965913,760
4339,46002906038,2306
4340,67908036200,1200
4341,40653363015,1168
4342,62478061489,851
4343,23819571638,2359
4344,24010148817,2533
4345,25069198405,659
4346,10450401497,1621
4347,43370685941,390
4348,59920926929,2559
4349,73878689896,1987
4350,85789736892,2441
4351,34242678871,584
4352,50915134344,2461
4353,32521527178,917
4354,10772408525,464
4355,23504346765,2205
4356,45736313679,366
4357,49759411346,811
4358,62297498567,2197
4359,97284248002,1559
4360,62946166175,2278
4361,21385061541,1653
4362,89526257951,2123
4363,90303671763,1076
4364,64190376600,2418
4365,92114011418,1690
4366,44645229517,2340
4367,38162543913,446
4368,87041313020,1468
4369,67740978025,2574
4370,33637315153,2511
4371,92239975298,378
4372,44035114618,2242
4373,62818770909,2435
4374,42323746726,741
4375,30369994991,1328
4376,86267495423,439
4377,42180543871,655
4378,22347191341,1946
4379,36088198180,801
4380,32122481544,2280
4381,71078756277,655
4382,89459721581,1752
4383,81929396268,1910
4384,35617936779,1567
4385,12600212020,154
4386,98698760382,2098
4387,16969484418,1568
4388,85756878402,179
4389,54634977923,1202
4390,36985607321,1916
4391,21855734750,1356
4392,93040099411,256
4393,66383117713,2587
4394,93767029908,2579
4395,57343914286,2479
4396,38023570799,2505
4397,85001461975,2404
4398,62918465450,1966
4399,40782649652,2468
4400,52692639545,2326
4401,55144850708,213
4402,81071151317,858
4403,69640815142,1914
4404,98085805672,828
4405,53132472323,1147
4406,14611598533,1388
4407,64659557292,2593
4408,92234359821,1932
4409,70255210151,1744
4410,24989319144,857
4411,12397740346,2418
4412,36679076239,1391
4413,39154556984,1687
4414,54727573256,311
4415,26917434514,321
4416,42305020563,970
4417,73878285320,1146
4418,68120832391,1267
4419,12035685223,2229
4420,63812975839,951
4421,24683742209,1889
4422,15445017051,364
4423,90459336851,1273
4424,39448852764,2595
4425,87782748568,150
4426,44209216133,1688
4427,22331768275,1584
4428,83966187417,687
4429,84296159082,819
4430,61617910268,1398
4431,67040786500,826
4432,29140341258,2192
4433,99046545532,1789
4434,30464876632,1890
4435,47459099716,2311
4436,88059321801,875
4437,21820359468,287
4438,93804920613,1012
4439,59339984109,1804
4440,22324684301,2443
4441,77507259629,187
4442,85029041505,1832
4443,32023157636,2560
4444,83409586489,1376
4445,62619583799,1534
4446,74177627058,1584
4447,64643742733,2480
4448,40201601210,1686
4449,91192763883,1584
4450,22664869387,929
4451,37728080271,784
4452,14468158098,1896
4453,39145998999,2064
4454,14083122160,192
4455,35021159352,521
4456,65332889878,1406
4457,80129212243,684
4458,54725425773,2531
4459,90379443745,1356
4460,33916004539,1130
4461,66136565173,681
4462,79663096476,2455
4463,15984886057,1215
4464,74786682935,238
4465,91999392586,322
4466,53815453894,2144
4467,68155299813,1930
4468,41884923658,545
4469,51757779057,1432
4470,83133089395,1530
4471,16032394757,1102
4472,54061747757,902
4473,42960639131,2210
4474,85362919483,634
4475,98237823516,260
4476,20961108235,636
4477,12603608504,849
4478,99510041707,1777
4479,29704104549,240
4480,55097409768,2257
4481,87680397699,791
4482,98979590834,2267
4483,46596535454,1194
4484,72478082896,536
4485,86428498146,313
4486,15348012979,242
4487,47305752757,348
4488,41297864037,2085
4489,53790686397,1459
4490,25039056019,915
4491,28796313101,1261
4492,17384808932,1207
4493,70197647336,1866
4494,13408306892,1744
4495,72691584595,1327
4496,36697136953,2393
4497,50902497112,1927
4498,73657345793,2067
4499,57065318291,355
4500,36593146453,1576
4501,99143793501,206
4502,10774951847,617
4503,83886111652,2214
4504,31228340188,2471
4505,17974605938,1989
4506,73529275395,1088
4507,75024753484,552
4508,67348537350,633
4509,59054570499,1623
4510,52472676251,1092
4511,17185369162,2219
4512,58006307741,1289
4513,52172836143,2019
4514,12475009535,365
4515,48654738344,392
4516,94659724341,1370
4517,55358394416,1122
4518,34264394296,580
4519,82836637464,2049
4520,43470832991,624
4521,99984639240,2527
4522,28225095161,399
4523,39778133953,1751
4524,40169900222,223
4525,25266223878,1564
4526,26971040070,912
4527,15069083106,1883
4528,40961251237,1471
4529,73382037251,513
4530,86129807198,281
4531,54618458374,1049
4532,33873532937,2570
4533,53938871939,237
4534,76258219771,1100
4535,43598373231,457
4536,68653717785,554
4537,51334907211,1274
4538,46667690217,1307
4539,13994492915,796
4540,41634889405,1613
4541,14599732683,607
4542,23363516024,1373
4543,26906886305,2350
4544,10423484203,384
4545,99771952847,1625
4546,73266122854,518
4547,97173770492,2584
4548,16566357981,1910
4549,94283279915,1895
4550,74262308634,1940
4551,10975787374,773
4552,65941004183,1743
4553,56402233918,2071
4554,10152221791,2531
4555,51859425706,2218
4556,49553736990,1063
4557,52769765428,1101
4558,37274054294,303
4559,27227128645,2297
4560,62583083233,1822
4561,23344058832,1196
4562,41204304462,1665
4563,45011153184,166
4564,18325602753,153
4565,40778190245,910
4566,78768737868,436
4567,35690547584,595
4568,39142944947,1869
4569,73016685742,468
4570,62978722859,1605
4571,32241551965,543
4572,69140989398,1016
4573,69408211568,551
4574,75577778762,2550
4575,69896853233,2064
4576,64859249265,1716
4577,23068115975,1097
4578,98871117577,1282
4579,37895691352,2136
4580,78301687548,448
4581,84339723586,113
4582,53729155447,2469
4583,11655154346,1056
4584,59007008862,983
4585,46967929314,1578
4586,70299897122,292
4587,60111801270,1124
4588,49244445237,2572
4589,68679688312,1142
4590,57966601525,375
4591,42766731405,1713
4592,64341061146,526
4593,84039993543,697
4594,75908277996,1068
4595,59907002493,2098
4596,53353801603,787
4597,96267010961,687
4598,96170251820,170
4599,85251388013,1726
4600,41330466093,787
4601,13727872388,1515
4602,55271298123,2569
4603,64730368267,845
4604,29234279482,1289
4605,25906130984,2389
4606,70653740831,964
4607,32011295736,732
4608,24295624290,413
4609,72614315422,164
4610,63696575299,521
4611,38862010458,2338
4612,63607962863,268
4613,92860887689,2407
4614,30719258959,1152
4615,72940546306,324
4616,87210517070,1846
4617,28801367874,1888
4618,13806061757,738
4619,71579249164,1590
4620,71045105922,1934
4621,60175298004,944
4622,50262313390,1344
4623,55855504189,343
4624,63214597151,2131
4625,24710099872,2030
4626,13252374692,1276
4627,80813596750,2070
4628,58989941833,1206
4629,59234492732,919
4630,77758875055,291
4631,87873361134,1678
4632,34746535252,1354
4633,10608286256,862
4634,26666249387,1636
4635,24979665088,1724
4636,37660286537,1822
4637,42513926510,1210
4638,62234196045,2252
4639,18820053224,1891
4640,63360260023,1789
4641,70097771283,467
4642,27469799203,1944
4643,49751046811,1959
4644,26793660628,883
4645,10833875876,1400
4646,61185091197,1871
4647,67654037406,373
4648,17057793603,670
4649,95413131946,1155
4650,14433302975,1329
4651,16924192955,1521
4652,71451178963,2559
4653,14801269160,1449
4654,64574672560,975
4655,21010358470,1306
4656,60641044546,2038
4657,69733034153,1840
4658,30038424089,1174
4659,60933426358,318
4660,76524757630,1571
4661,98801347058,652
4662,33467537232,2136
4663,20741254151,2189
4664,20691034751,395
4665,50685612640,1057
4666,53891827182,1562
4667,61639855177,310
4668,27292501302,1957
4669,51840466236,1310
4670,95247015640,102
4671,47615348994,1851
4672,85306610413,2145
4673,44642931317,625
4674,63751378789,2165
4675,51485516042,1630
4676,16295183883,752
4677,40149928231,1513
4678,87596842093,535
4679,13681057139,1119
4680,17589809079,2449
4681,55648583102,1031
4682,16609457297,1422
4683,88213463793,162
4684,77515463436,1404
4685,99693527792,2583
4686,61920624130,334
4687,62363058014,1215
4688,10374772227,669
4689,87770837866,422
4690,62200681802,341
4691,63677273689,424
4692,46052745580,909
4693,58971479803,2332
4694,77718551069,1662
4695,58124313727,280
4696,42101082808,1215
4697,98210174194,126
4698,42958818299,2146
4699,95553558359,1477
4700,31988619912,797
4701,69610901194,1248
4702,52480295109,565
4703,71798992599,2331
4704,30746618859,2316
4705,51807017455,930
4706,84163824217,359
4707,86704813166,2548
4708,54022238337,2294
4709,42016332622,2123
4710,37328161185,678
4711,37838678194,645
4712,84153524139,1253
4713,12515104699,1366
4714,90346475676,172
4715,40216631075,1253
4716,20483905375,1777
4717,61309285372,1314
4718,26715834593,2214
4719,19489431224,625
4720,28792353016,760
4721,29009403158,2406
4722,62011860101,2437
4723,98686275039,277
4724,34783897730,1749
4725,43838855592,1083
4726,19794699955,1946
4727,49227796841,1430
4728,81616600109,2298
4729,58344660266,958
4730,74088791334,2430
4731,94713474166,1150
4732,47949014262,2065
4733,92521306150,2581
4734,65045790070,1460
4735,28756883395,834
4736,36026576611,1044
4737,81243873036,2101
4738,75071080702,1737
4739,17201223054,1067
4740,81903081050,2004
4741,12811468516,106
4742,43786852672,237
4743,39839487798,908
4744,55157581577,1741
4745,78018501872,1619
4746,95795548608,1299
4747,33019605836,730
4748,84084282830,1600
4749,63411449031,288
4750,18440877551,1611
4751,40276210784,2536
4752,70088326344,1906
4753,17503079370,1078
4754,95999640533,2482
4755,78308984411,911
4756,22984195716,112
4757,77765657451,672
4758,56839199676,599
4759,76230249125,1766
4760,67362701014,1159
4761,66219021692,1752
4762,17207792470,314
4763,12239239444,2335
4764,61597113441,813
4765,53886441852,899
4766,35418235657,306
4767,61347292695,1403
4768,63776419226,1875
4769,61874750369,2226
4770,11484241986,333
4771,52412148310,694
4772,80446937167,634
4773,83193973299,506
4774,43202646801,338
4775,68152830414,1011
4776,22658268583,1074
4777,15189793213,2316
4778,90258251816,2006
4779,89432353485,1424
4780,27007167573,1332
4781,80523842040,2429
4782,66046260595,866
4783,79451846306,2048
4784,89704213326,1921
4785,76482776086,1976
4786,65802273908,1467
4787,92665884606,1139
4788,55825441025,389
4789,23672793012,1854
4790,94477248680,2449
4791,41881716490,226
4792,11194479720,846
4793,15539058230,982
4794,35324263216,588
4795,97463708280,1594
4796,57742495765,847
4797,46345961500,847
4798,35213289561,2015
4799,24970222387,1979
4800,29689654528,1483
4801,17876297368,441
4802,48384552399,2448
4803,63489676597,2020
4804,54517638959,1586
4805,11482251062,2400
4806,96343542854,1498
4807,99408212790,1073
4808,65258146211,2454
4809,97427691877,316
4810,43259153179,2349
4811,19603261049,747
4812,67209756389,2033
4813,44263421075,582
4814,30161773782,114
4815,73883553334,1952
4816,64984096437,1329
4817,40288891923,1985
4818,16908741870,1747
4819,61565014258,2086
4820,35087371068,887
4821,35277842385,675
4822,17075162028,2387
4823,15317830375,1855
4824,38084463029,412
4825,95817338683,2387
4826,48855343676,989
4827,89971751626,479
4828,70033671817,2016
4829,39730200669,2023
4830,16142225801,1792
4831,87864443295,1556
4832,62870191936,2412
4833,25191319865,570
4834,55555536127,863
4835,46138738894,1939
4836,88844139773,2471
4837,13720426577,703
4838,15958248161,112
4839,68746799967,2401
4840,74956326296,1462
4841,18721891152,2139
4842,99696520706,362
4843,98535461715,2178
4844,24062031421,1423
4845,72342839756,1112
4846,38886662002,1945
4847,98114159078,543
4848,23361837848,2534
4849,33056739329,1191
4850,99505795633,662
4851,89512355171,2307
4852,68812104117,2286
4853,38355437395,2502
4854,30002221717,1650
4855,59211159911,1030
4856,26117484348,774
4857,72301754400,777
4858,11787436615,628
4859,50231243685,478
4860,74576950404,2589
4861,64557119326,322
4862,17849408984,738
4863,83204860203,2026
4864,88432361997,2296
4865,91653474805,2056
4866,82110892562,1171
4867,38415261406,1251
4868,59280655802,2427
4869,89670559299,1461
4870,86493167377,2481
4871,81277329984,1665
4872,96647896878,2485
4873,54817422760,1007
4874,70829651265,2112
4875,82769993481,213
4876,43980389257,2595
4877,80535004828,1728
4878,84051381229,400
4879,67432064059,964
4880,24005758086,294
4881,53532400435,790
4882,44604147408,2189
4883,91351432948,1497
4884,96914728666,1139
4885,75453661927,2323
4886,72517928995,1658
4887,50202569717,900
4888,29258945240,2299
4889,33878391162,171
4890,71454157467,1115
4891,36620000485,2157
4892,95542196196,646
4893,80069433324,1342
4894,60015547941,2274
4895,92943555776,1235
4896,27126844728,465
4897,44575029428,760
4898,21280602853,275
4899,95085008710,1491
4900,92874743606,1816
4901,84755536335,1306
4902,92401308602,908
4903,20162510119,914
4904,77947092865,1545
4905,74114229230,556
4906,72727790932,1169
4907,40953948360,2207
4908,90945531406,1669
4909,66034773261,1747
4910,14605721261,2127
4911,30268719007,1576
4912,83678666027,604
4913,84566052596,1778
4914,64391384773,1862
4915,19488559843,1226
4916,62618648512,2432
4917,63338529462,1099
4918,79949468364,1718
4919,12745253009,678
4920,57213092073,607
4921,62443972754,649
4922,25848110292,2200
4923,92110263750,939
4924,44688303427,531
4925,64825782774,1498
4926,20261915623,1191
4927,45111174520,1010
4928,31287174331,196
4929,39740293043,1052
4930,76423513155,2416
4931,43767867585,2328
4932,11353926853,161
4933,91130376969,1149
4934,36333452589,1043
4935,42069021334,1280
4936,62415014188,653
4937,25743784251,1036
4938,94087207995,1409
4939,98506883809,1708
4940,69970036235,2469
4941,95187818914,1383
4942,63996244366,1820
4943,63338455680,1135
4944,63832259155,1815
4945,39242596731,870
4946,75216575392,2272
4947,64143998867,1867
4948,23962068179,1461
4949,91428133480,2580
4950,75297824798,513
4951,64213276837,1737
4952,73172255506,203
4953,11258815437,835
4954,16842786768,1591
4955,49132961592,258
4956,95153249130,1313
4957,61213709285,1887
4958,42831326725,1359
4959,74643133265,2564
4960,39621705168,201
4961,20657972047,2290
4962,79131769864,197
4963,96825744294,2042
4964,48458699938,1204
4965,53077464903,207
4966,32764204184,1547
4967,27596097469,2290
4968,21511635553,292
4969,88107185964,957
4970,20735738359,1366
4971,76744046320,2416
4972,87243706690,853
4973,15057601484,2497
4974,20404378461,307
4975,34102715131,1045
4976,50098870472,902
4977,43195460236,1204
4978,42287283422,2213
4979,48135547621,1398
4980,47258795020,2174
4981,33859856563,2091
4982,33290723081,1611
4983,90575552903,1769
4984,59477785531,2564
4985,32084698289,330
4986,98220507222,866
4987,37609425870,1723
4988,39662735719,2427
4989,43185151689,291
4990,79467621649,1461
4991,82713958439,1621
4992,34197301618,1489
4993,66224054618,1122
4994,96748724649,1596
4995,71029382254,1093
4996,86722417664,933
4997,33384577273,2277
4998,22716176876,2110
4999,20340589425,2071
5000,47470570539,1969
5001,99097173359,1392
5002,57769367852,151
5003,70477945837,568
5004,25112562277,126
5005,98313314713,708
5006,75766245882,1244
5007,20746136485,1927
5008,55245816187,1845
5009,87466253189,533
5010,15283083048,2259
5011,76629305033,678
5012,25747606213,2547
5013,82200243775,1294
5014,20507451417,938
5015,52013149967,1373
5016,51919238182,2600
5017,45943184359,1572
5018,58044127162,1581
5019,99191879913,2004
5020,15238147189,1198
5021,17630638198,2287
5022,11573830270,235
5023,51530492611,692
5024,94035133654,1891
5025,98880608578,742
5026,65474141513,1739
5027,25236256931,396
5028,29354284089,783
5029,72527786059,1853
5030,14262845367,266
5031,86568248631,670
5032,44071454749,2107
5033,92472586759,1411
5034,36643597508,192
5035,22288074074,873
5036,74466218930,985
5037,61076864936,2358
5038,67214136799,2407
5039,67032880717,1248
5040,29816051361,218
5041,58005445499,1837
5042,76074029751,1343
5043,59061967245,1555
5044,41458582537,2020
5045,39955685669,2528
5046,99925843187,1757
5047,84582132640,2392
5048,18631823108,1073
5049,94375009965,1366
5050,53613891974,2484
5051,19367927001,784
5052,59346132569,1554
5053,44417953614,911
5054,20553670845,1364
5055,50336797010,2462
5056,88442229522,462
5057,57550471145,2213
5058,50065076759,1126
5059,85047189616,330
5060,55180772380,2045
5061,82305245915,1140
5062,94413914911,1236
5063,42845756640,2360
5064,41225342110,2230
5065,25032564114,1029
5066,44398514128,1674
5067,70582107464,1421
5068,16837835525,1010
5069,75395922324,2169
5070,84739709958,1440
5071,21298045874,1535
5072,55696234331,2104
5073,41099702166,112
5074,73298008306,1070
5075,39207337631,1389
5076,26231691562,980
5077,72019848353,118
5078,49647122354,1474
5079,69492830950,2358
5080,29661505690,2457
5081,41438929175,433
5082,66932693111,2586
5083,58165530431,1718
5084,85965930222,556
5085,80827440222,2230
5086,42873081981,170
5087,70052143462,1395
5088,41181951727,1903
5089,76692827382,2026
5090,85443522815,2369
5091,54895513623,1519
5092,73415086307,1252
5093,34538986553,2577
5094,37113419762,289
5095,32868839736,2591
5096,78996284619,353
5097,44886614382,2200
5098,76401265074,882
5099,63950337773,1508
5100,71810832262,1115
5101,95934731441,1005
5102,85160242709,2393
5103,56848067837,374
5104,15037532200,108
5105,57251766226,289
5106,44490023132,2067
5107,76932757378,2274
5108,30105550352,644
5109,85851921932,475
5110,61684550173,505
5111,81893447280,2192
5112,49521649261,2468
5113,42548962167,1356
5114,69702722414,1584
5115,20835839216,733
5116,87583946307,2461
5117,48641534103,1607
5118,73930254651,2468
5119,39204150860,2320
5120,46035078449,1717
5121,71786251666,636
5122,27099866745,1198
5123,67921826255,1273
5124,59961585794,921
5125,98846380962,1920
5126,51107748699,2046
5127,33964844240,290
5128,43340073186,2500
5129,14341264231,1702
5130,38430859953,1607
5131,54889143346,2120
5132,91192711280,2295
5133,14163792832,1181
5134,82268043034,2425
5135,94059031836,1780
5136,20222582167,1340
5137,76252792907,255
5138,72430587057,634
5139,89118380661,2302
5140,56674732790,572
5141,42452162191,1719
5142,62653322444,1126
5143,41295654140,1765
5144,74442200656,2168
5145,82988620933,2452
5146,73679330889,2232
5147,68198950597,1504
5148,22069894055,1597
5149,48965568449,1997
5150,49301066016,498
5151,96000184390,633
5152,95643249765,730
5153,31089963443,225
5154,78046286965,2508
5155,66413775177,1521
5156,16936948416,1601
5157,92867156151,1375
5158,95298283513,870
5159,92323264221,2540
5160,43738426418,2072
5161,86070342839,882
5162,80613961899,2067
5163,99178943162,1682
5164,98189812895,124
5165,82398411714,2011
5166,23245132310,2544
5167,55481105110,2585
5168,61382200786,1257
5169,27418141893,1338
5170,39174228616,2039
5171,61409322727,1813
5172,17678038303,2286
5173,39238006819,753
5174,24276956528,1503
5175,11154247484,2534
5176,39041689175,705
5177,49452499349,2043
5178,31085746632,119
5179,33890842794,1380
5180,85647342736,936
5181,51738089486,1678
5182,17090288117,2351
5183,96295127299,408
5184,87477756361,2324
5185,63999792494,2410
5186,53618064860,2416
5187,97923462198,1405
5188,21754121873,636
5189,78321228305,2180
5190,22076016053,1492
5191,79413510206,531
5192,40486347091,811
5193,74033565854,236
5194,72487235331,2394
5195,73904208697,2588
5196,31975233442,1647
5197,39361310881,2279
5198,16416804524,356
5199,57331951270,2586
5200,95186758527,379
